1701619129.3961513,23.0,29.0,-5.0,9.0,2.0,-1.0,3.0,9.0
1701619129.3961513,28.0,-5.0,-3.0,-4.0,1.0,3.0,0.0,15.0
1701619129.3961513,3.0,16.0,-5.0,-10.0,-2.0,6.0,14.0,14.0
1701619129.3961513,37.0,11.0,5.0,10.0,9.0,1.0,-1.0,-16.0
1701619129.4061553,-50.0,-26.0,0.0,6.0,1.0,-2.0,-10.0,-21.0
1701619129.416151,33.0,50.0,11.0,-4.0,-3.0,-8.0,-5.0,-2.0
1701619129.416151,-13.0,-13.0,7.0,5.0,-1.0,13.0,10.0,11.0
1701619129.416151,6.0,18.0,-14.0,-9.0,-6.0,-7.0,5.0,12.0
1701619129.436153,27.0,15.0,5.0,11.0,0.0,-9.0,-8.0,-14.0
1701619129.436153,39.0,34.0,0.0,2.0,-1.0,-3.0,9.0,55.0
1701619129.4461546,-29.0,-74.0,-20.0,-10.0,-2.0,5.0,-8.0,-44.0
1701619129.4461546,-11.0,-28.0,-16.0,-12.0,-4.0,2.0,2.0,2.0
1701619129.466151,-3.0,-7.0,8.0,13.0,4.0,-1.0,-5.0,-1.0
1701619129.466151,7.0,-17.0,-12.0,-14.0,-10.0,-6.0,-3.0,-5.0
1701619129.466151,16.0,51.0,13.0,10.0,-2.0,-7.0,14.0,-1.0
1701619129.466151,-1.0,8.0,2.0,1.0,-2.0,0.0,3.0,27.0
1701619129.466151,5.0,-25.0,-8.0,-2.0,8.0,7.0,4.0,-13.0
1701619129.466151,9.0,39.0,14.0,9.0,4.0,-1.0,-11.0,3.0
1701619129.476178,-3.0,13.0,6.0,0.0,-1.0,1.0,2.0,-14.0
1701619129.476178,-10.0,-20.0,-7.0,-4.0,-6.0,-14.0,-6.0,-8.0
1701619129.49637,10.0,9.0,4.0,-4.0,-2.0,2.0,-1.0,9.0
1701619129.49637,-10.0,8.0,11.0,12.0,11.0,8.0,2.0,-7.0
1701619129.506352,-20.0,3.0,-21.0,-29.0,-18.0,-14.0,-8.0,-11.0
1701619129.506352,5.0,30.0,19.0,14.0,4.0,0.0,-20.0,10.0
1701619129.526151,12.0,12.0,-15.0,-7.0,-3.0,-4.0,4.0,-7.0
1701619129.526151,-13.0,27.0,-4.0,-7.0,-3.0,-2.0,0.0,-7.0
1701619129.526151,19.0,69.0,27.0,26.0,5.0,-6.0,-12.0,-5.0
1701619129.526151,-7.0,65.0,-2.0,2.0,0.0,3.0,12.0,7.0
1701619129.5361555,-4.0,76.0,-7.0,0.0,0.0,1.0,-6.0,23.0
