1701711490.196681,-10.0,-4.0,6.0,28.0,25.0,3.0,1.0,-11.0
1701711490.196681,12.0,4.0,13.0,11.0,-6.0,-6.0,-5.0,10.0
1701711490.2066834,-2.0,-2.0,-18.0,-17.0,-13.0,-4.0,0.0,7.0
1701711490.2066834,3.0,-4.0,-4.0,9.0,9.0,1.0,-1.0,0.0
1701711490.226721,-11.0,2.0,13.0,-59.0,-29.0,-12.0,-9.0,-8.0
1701711490.226721,-10.0,-9.0,-1.0,31.0,-1.0,6.0,4.0,-6.0
1701711490.226721,9.0,2.0,9.0,7.0,5.0,-1.0,0.0,2.0
1701711490.226721,-1.0,-7.0,-25.0,-10.0,-8.0,-8.0,-3.0,1.0
1701711490.246687,6.0,-2.0,-5.0,-1.0,-2.0,-4.0,-1.0,2.0
1701711490.246687,-2.0,0.0,-41.0,-29.0,-2.0,5.0,0.0,-3.0
1701711490.246687,-5.0,1.0,21.0,13.0,6.0,-4.0,-4.0,-5.0
1701711490.246687,0.0,6.0,0.0,31.0,24.0,11.0,13.0,0.0
1701711490.2567012,1.0,-8.0,-8.0,11.0,-7.0,-4.0,-2.0,2.0
1701711490.2567012,1.0,7.0,4.0,-19.0,9.0,-3.0,-12.0,1.0
1701711490.2766824,-7.0,-11.0,-21.0,-31.0,-40.0,-10.0,-6.0,-10.0
1701711490.2766824,8.0,15.0,86.0,15.0,1.0,-5.0,-4.0,-2.0
1701711490.2867942,0.0,-2.0,-107.0,23.0,19.0,13.0,14.0,14.0
1701711490.2867942,-5.0,-9.0,16.0,-25.0,-14.0,2.0,18.0,-4.0
1701711490.2867942,-4.0,-3.0,-6.0,38.0,31.0,-3.0,-27.0,-3.0
1701711490.2867942,3.0,2.0,-15.0,-48.0,-23.0,-10.0,3.0,5.0
1701711490.306819,-7.0,13.0,127.0,41.0,4.0,2.0,-12.0,-11.0
1701711490.306819,4.0,-7.0,-42.0,16.0,18.0,1.0,4.0,-5.0
1701711490.306819,-17.0,-10.0,-35.0,-38.0,-22.0,-7.0,-2.0,-4.0
1701711490.306819,-6.0,-8.0,-35.0,62.0,20.0,8.0,17.0,-17.0
1701711490.3168333,16.0,9.0,75.0,-60.0,-22.0,-8.0,-9.0,36.0
1701711490.3168333,-3.0,-6.0,21.0,51.0,9.0,1.0,2.0,-6.0
1701711490.3366868,1.0,2.0,15.0,-34.0,8.0,0.0,11.0,3.0
1701711490.3366868,-1.0,-5.0,-38.0,-41.0,-17.0,10.0,-26.0,-12.0
1701711490.3467224,2.0,-9.0,19.0,-2.0,-7.0,-10.0,10.0,-5.0
1701711490.3467224,3.0,-17.0,-39.0,45.0,12.0,-2.0,3.0,8.0
1701711490.3467224,-4.0,-2.0,6.0,-14.0,-6.0,-1.0,8.0,-1.0
1701711490.3467224,-1.0,-6.0,8.0,-61.0,-1.0,-2.0,2.0,-3.0
1701711490.367077,-12.0,-13.0,-105.0,0.0,-11.0,-3.0,-15.0,-18.0
1701711490.367077,22.0,25.0,8.0,-45.0,2.0,6.0,-2.0,24.0
1701711490.367077,2.0,-3.0,-12.0,40.0,9.0,4.0,18.0,-3.0
1701711490.367077,-5.0,1.0,35.0,21.0,-6.0,-38.0,-24.0,-2.0
1701711490.3770235,15.0,9.0,-4.0,27.0,29.0,49.0,25.0,14.0
1701711490.3770235,-1.0,2.0,-14.0,-78.0,-17.0,-2.0,-5.0,-8.0
1701711490.3966827,-15.0,-31.0,-81.0,-10.0,-21.0,-7.0,-8.0,-5.0
1701711490.3966827,-1.0,7.0,24.0,-44.0,-10.0,8.0,11.0,3.0
1701711490.4069028,-7.0,-8.0,-32.0,-1.0,10.0,-16.0,-4.0,-12.0
1701711490.4069028,-12.0,6.0,7.0,105.0,25.0,-8.0,-23.0,-22.0
1701711490.4069028,3.0,2.0,32.0,-63.0,-42.0,4.0,9.0,-6.0
1701711490.4069028,-3.0,-10.0,3.0,47.0,15.0,-5.0,-6.0,9.0
1701711490.4269133,-3.0,1.0,-29.0,-63.0,-41.0,-24.0,-6.0,-10.0
1701711490.4269133,-2.0,-9.0,3.0,-55.0,47.0,24.0,-14.0,-1.0
1701711490.4269133,1.0,-6.0,20.0,117.0,22.0,-19.0,-20.0,-14.0
1701711490.4269133,13.0,-1.0,0.0,-37.0,6.0,7.0,42.0,40.0
1701711490.4369023,2.0,-9.0,-12.0,62.0,-12.0,1.0,-3.0,0.0
