1701798872.6449234,1.0,6.0,-2.0,-1.0,-2.0,-1.0,-1.0,-2.0
1701798872.6449234,0.0,-1.0,-1.0,-1.0,0.0,-1.0,-1.0,1.0
1701798872.6449234,-2.0,-3.0,-4.0,-1.0,-2.0,-3.0,0.0,-2.0
1701798872.6449234,-3.0,-4.0,-1.0,-2.0,0.0,-2.0,-2.0,-1.0
1701798872.654924,1.0,6.0,0.0,-2.0,-1.0,-1.0,0.0,-1.0
1701798872.654924,0.0,1.0,0.0,-1.0,-2.0,-2.0,-4.0,0.0
1701798872.66492,1.0,-8.0,-2.0,-2.0,0.0,1.0,0.0,-1.0
1701798872.66492,0.0,-5.0,0.0,0.0,0.0,-1.0,-1.0,1.0
1701798872.6749256,-5.0,8.0,0.0,-3.0,1.0,-2.0,-2.0,-2.0
1701798872.6749256,-1.0,-11.0,-2.0,-2.0,0.0,-1.0,-2.0,-2.0
1701798872.6749256,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,-1.0
1701798872.6749256,1.0,-1.0,-2.0,-2.0,-1.0,-1.0,-3.0,1.0
1701798872.7049282,0.0,2.0,-1.0,-1.0,0.0,-1.0,-1.0,2.0
1701798872.7049282,-1.0,4.0,-1.0,0.0,-1.0,0.0,-1.0,-1.0
1701798872.7049282,0.0,-3.0,-2.0,0.0,-1.0,0.0,-2.0,1.0
1701798872.7049282,1.0,-3.0,-2.0,0.0,-1.0,0.0,0.0,-2.0
1701798872.7349205,-2.0,2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0
1701798872.7349205,-1.0,0.0,-1.0,-1.0,-2.0,-2.0,0.0,0.0
1701798872.7349205,0.0,0.0,1.0,-2.0,0.0,-2.0,-1.0,-3.0
1701798872.7349205,-1.0,-1.0,0.0,-1.0,-2.0,-2.0,-1.0,-1.0
1701798872.7349205,1.0,-2.0,-1.0,-1.0,-2.0,-1.0,-2.0,-1.0
1701798872.7349205,-1.0,-1.0,0.0,0.0,-1.0,-2.0,1.0,-1.0
1701798872.7449193,-1.0,2.0,-2.0,0.0,-1.0,-2.0,-1.0,0.0
1701798872.7449193,-2.0,0.0,0.0,0.0,0.0,-1.0,-1.0,-1.0
1701798872.7649229,0.0,-2.0,0.0,-1.0,-1.0,-2.0,-1.0,1.0
1701798872.7649229,-2.0,-2.0,0.0,-1.0,-1.0,-2.0,-2.0,-1.0
1701798872.7649229,-2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1701798872.7649229,-1.0,-4.0,-1.0,1.0,1.0,-1.0,-2.0,-1.0
1701798872.775144,2.0,0.0,-2.0,-1.0,0.0,-1.0,1.0,0.0
1701798872.775144,-1.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0
1701798872.7949233,0.0,1.0,-1.0,-3.0,-2.0,-2.0,-1.0,-2.0
1701798872.7949233,0.0,-2.0,-1.0,-2.0,-3.0,-1.0,1.0,-1.0
1701798872.7949233,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0
1701798872.7949233,-2.0,-2.0,-2.0,-1.0,0.0,-1.0,-1.0,-2.0
1701798872.7949233,0.0,-1.0,1.0,-1.0,0.0,-3.0,1.0,0.0
1701798872.7949233,-1.0,-2.0,1.0,0.0,-3.0,-1.0,0.0,0.0
1701798872.8249211,0.0,-1.0,-1.0,-1.0,-1.0,-2.0,-1.0,0.0
1701798872.8249211,-1.0,0.0,0.0,-3.0,1.0,-1.0,-1.0,-2.0
1701798872.8249211,0.0,-2.0,-1.0,0.0,-1.0,-1.0,-4.0,0.0
1701798872.8249211,-1.0,1.0,-2.0,-1.0,0.0,-1.0,-1.0,-2.0
1701798872.8352337,-1.0,0.0,0.0,-2.0,-1.0,-2.0,-2.0,-1.0
1701798872.8352337,1.0,-1.0,0.0,1.0,-1.0,-1.0,0.0,1.0
1701798872.845265,-3.0,-1.0,-1.0,-1.0,-1.0,0.0,-2.0,-1.0
1701798872.845265,-1.0,0.0,-1.0,-2.0,-1.0,0.0,-2.0,-1.0
1701798872.8552902,-2.0,0.0,-2.0,0.0,-3.0,1.0,-1.0,-1.0
1701798872.8552902,0.0,-1.0,-1.0,-1.0,-3.0,1.0,-2.0,-2.0
1701798872.8552902,-1.0,-2.0,-3.0,-2.0,0.0,0.0,0.0,0.0
1701798872.8552902,-2.0,-2.0,-4.0,0.0,-1.0,-1.0,-1.0,0.0
1701798872.884923,-1.0,-1.0,-2.0,-1.0,-1.0,0.0,0.0,0.0
1701798872.884923,-1.0,-1.0,-3.0,-2.0,-2.0,-2.0,0.0,-1.0
